Index	chr	str	end	name	PeakID	Chr_Homer	Start_Homer	End_Homer	CpG%	GC%
18137	chr9	116231	118204	ENSG00000170122	NaN	NaN	NaN	NaN	0.068458	0.607704
18138	chr9	121038	179147	ENSG00000172785	NaN	NaN	NaN	NaN	0.008398	0.362629
18139	chr9	212824	215741	ENSG00000183784	NaN	NaN	NaN	NaN	0.05727	0.51217
18140	chr9	214854	465259	ENSG00000107099	NaN	NaN	NaN	NaN	0.009692	0.403589
18141	chr9	470291	746106	ENSG00000107104	NaN	NaN	NaN	NaN	0.012532	0.423442
18142	chr9	841690	969090	ENSG00000137090	NaN	NaN	NaN	NaN	0.014753	0.436534
18143	chr9	976964	991731	ENSG00000064218	NaN	NaN	NaN	NaN	0.019098	0.437259
18144	chr9	1050354	1057552	ENSG00000173253	NaN	NaN	NaN	NaN	0.033486	0.478883
18145	chr9	2015219	2193624	ENSG00000080503	NaN	NaN	NaN	NaN	0.011682	0.400398
18146	chr9	2621834	2660053	ENSG00000147852	NaN	NaN	NaN	NaN	0.012429	0.41966
18147	chr9	2717502	2730037	ENSG00000168263	NaN	NaN	NaN	NaN	0.015318	0.418907
18148	chr9	2720469	2844241	ENSG00000080608	NaN	NaN	NaN	NaN	0.007961	0.402548
18149	chr9	3218297	3526004	ENSG00000080298	NaN	NaN	NaN	NaN	0.006301	0.35285
18150	chr9	3824127	4348392	ENSG00000107249	NaN	NaN	NaN	NaN	0.008041	0.404849
18151	chr9	4490444	4587469	ENSG00000106688	NaN	NaN	NaN	NaN	0.008864	0.42118
18152	chr9	4553386	4666674	ENSG00000106686	NaN	NaN	NaN	NaN	0.008942	0.41316
18153	chr9	4662315	4665258	ENSG00000205808	NaN	NaN	NaN	NaN	0.028552	0.475365
18154	chr9	4679559	4708398	ENSG00000106993	NaN	NaN	NaN	NaN	0.00912	0.368009
18155	chr9	4709559	4742043	ENSG00000147853	NaN	NaN	NaN	NaN	0.014069	0.414696
18156	chr9	4792869	4885917	ENSG00000120158	NaN	NaN	NaN	NaN	0.01021	0.428306
18157	chr9	4985033	5128183	ENSG00000096968	NaN	NaN	NaN	NaN	0.008201	0.367332
18158	chr9	5131979	5185668	ENSG00000120210	NaN	NaN	NaN	NaN	0.006799	0.385051
18159	chr9	5231419	5235304	ENSG00000120211	NaN	NaN	NaN	NaN	0.004892	0.399485
18160	chr9	5299868	5304969	ENSG00000107014	NaN	NaN	NaN	NaN	0.014118	0.395413
18161	chr9	5334969	5339873	ENSG00000107018	NaN	NaN	NaN	NaN	0.016928	0.390498
18162	chr9	5357973	5437878	ENSG00000107020	NaN	NaN	NaN	NaN	0.008685	0.398824
18163	chr9	5450503	5470566	ENSG00000120217	NaN	NaN	NaN	NaN	0.007028	0.381498
18164	chr9	5510570	5571254	ENSG00000197646	NaN	NaN	NaN	NaN	0.006427	0.405527
18165	chr9	5629025	5776557	ENSG00000107036	NaN	NaN	NaN	NaN	0.008011	0.376924
18166	chr9	5765076	5833117	ENSG00000099219	NaN	NaN	NaN	NaN	0.008877	0.39003
18167	chr9	5881596	6007901	ENSG00000183354	NaN	NaN	NaN	NaN	0.007211	0.377844
18168	chr9	5890802	5910606	ENSG00000120215	NaN	NaN	NaN	NaN	0.008231	0.414664
18169	chr9	6011043	6015625	ENSG00000137040	NaN	NaN	NaN	NaN	0.009168	0.390223
18170	chr9	6215786	6257983	ENSG00000137033	NaN	NaN	NaN	NaN	0.004313	0.377468
18171	chr9	6328375	6331900	ENSG00000170777	NaN	NaN	NaN	NaN	0.007662	0.411631
18172	chr9	6413151	6507054	ENSG00000147854	NaN	NaN	NaN	NaN	0.010543	0.389881
18173	chr9	6532464	6645650	ENSG00000178445	NaN	NaN	NaN	NaN	0.012872	0.439395
18174	chr9	6757641	7175648	ENSG00000107077	NaN	NaN	NaN	NaN	0.014933	0.429943
18175	chr9	7796490	7888380	ENSG00000137038	NaN	NaN	NaN	NaN	0.006399	0.381478
18176	chr9	8314246	10612723	ENSG00000153707	NaN	NaN	NaN	NaN	0.006901	0.373093
18177	chr9	12685439	12710290	ENSG00000107165	NaN	NaN	NaN	NaN	0.004628	0.345419
18178	chr9	12775021	12822131	ENSG00000153714	NaN	NaN	NaN	NaN	0.008406	0.368499
18179	chr9	13105704	13279590	ENSG00000107186	NaN	NaN	NaN	NaN	0.006171	0.35571
18180	chr9	14081843	14398983	ENSG00000147862	NaN	NaN	NaN	NaN	0.006801	0.35362
18181	chr9	14611071	14693471	ENSG00000175893	NaN	NaN	NaN	NaN	0.007245	0.351833
18182	chr9	14719724	14722717	ENSG00000147869	NaN	NaN	NaN	NaN	0.009358	0.401604
18183	chr9	14734666	14910995	ENSG00000164946	NaN	NaN	NaN	NaN	0.007351	0.388796
18184	chr9	15163622	15307360	ENSG00000155158	NaN	NaN	NaN	NaN	0.008812	0.389726
18185	chr9	15422704	15465953	ENSG00000164975	NaN	NaN	NaN	NaN	0.012648	0.397836
18186	chr9	15464066	15511019	ENSG00000164985	NaN	NaN	NaN	NaN	0.011033	0.378783
18187	chr9	15552897	16061663	ENSG00000164989	NaN	NaN	NaN	NaN	0.009262	0.391567
18188	chr9	16203935	16276313	ENSG00000205549	NaN	NaN	NaN	NaN	0.010431	0.440065
18189	chr9	16409503	16870843	ENSG00000173068	NaN	NaN	NaN	NaN	0.008962	0.394667
18190	chr9	17134982	17503923	ENSG00000044459	NaN	NaN	NaN	NaN	0.008592	0.375914
18191	chr9	17579082	17797129	ENSG00000107295	NaN	NaN	NaN	NaN	0.008412	0.392437
18192	chr9	18473894	18910950	ENSG00000178031	NaN	NaN	NaN	NaN	0.006711	0.375784
18193	chr9	18927658	19049354	ENSG00000155875	NaN	NaN	NaN	NaN	0.008872	0.423602
18194	chr9	19049395	19050983	ENSG00000155876	NaN	NaN	NaN	NaN	0.056711	0.521411
18195	chr9	19053143	19103119	ENSG00000147874	NaN	NaN	NaN	NaN	0.011746	0.397011
18196	chr9	19108375	19149290	ENSG00000147872	NaN	NaN	NaN	NaN	0.015814	0.449933
18197	chr9	19230435	19373545	ENSG00000137145	NaN	NaN	NaN	NaN	0.011192	0.392647
18198	chr9	19375715	19380254	ENSG00000137154	NaN	NaN	NaN	NaN	0.018951	0.407358
18199	chr9	19409059	19452020	ENSG00000177076	NaN	NaN	NaN	NaN	0.012407	0.434371
18200	chr9	19507452	19786928	ENSG00000155886	NaN	NaN	NaN	NaN	0.006671	0.406709
18201	chr9	20341665	20622543	ENSG00000171843	NaN	NaN	NaN	NaN	0.006381	0.365342
18202	chr9	20658309	20995955	ENSG00000188352	NaN	NaN	NaN	NaN	0.007711	0.382995
18203	chr9	20999515	21031636	ENSG00000188921	NaN	NaN	NaN	NaN	0.00632	0.367081
18204	chr9	21077105	21077963	ENSG00000171855	NaN	NaN	NaN	NaN	0.007001	0.420746
18205	chr9	21140214	21142145	ENSG00000177047	NaN	NaN	NaN	NaN	0.005181	0.36406
18206	chr9	21165637	21166660	ENSG00000137080	NaN	NaN	NaN	NaN	0.002935	0.392962
18207	chr9	21186694	21187671	ENSG00000236637	NaN	NaN	NaN	NaN	0.006148	0.421699
18208	chr9	21201469	21202205	ENSG00000214042	NaN	NaN	NaN	NaN	0.004082	0.447011
18209	chr9	21206181	21207143	ENSG00000186803	NaN	NaN	NaN	NaN	0.008325	0.410603
18210	chr9	21206528	21228222	ENSG00000234829	NaN	NaN	NaN	NaN	0.006408	0.387711
18211	chr9	21216373	21217311	ENSG00000147885	NaN	NaN	NaN	NaN	0.003202	0.396588
18212	chr9	21239002	21239991	ENSG00000228083	NaN	NaN	NaN	NaN	0.001012	0.398382
18213	chr9	21304326	21305312	ENSG00000147873	NaN	NaN	NaN	NaN	0.004061	0.402637
18214	chr9	21329671	21335380	ENSG00000198642	NaN	NaN	NaN	NaN	0.015592	0.393239
18215	chr9	21349835	21351378	ENSG00000120235	NaN	NaN	NaN	NaN	0.005188	0.375243
18216	chr9	21367424	21368962	ENSG00000233816	NaN	NaN	NaN	NaN	0.004554	0.369961
18217	chr9	21384254	21385388	ENSG00000188379	NaN	NaN	NaN	NaN	0.001765	0.396825
18218	chr9	21409147	21410185	ENSG00000120242	NaN	NaN	NaN	NaN	0.004822	0.406551
18219	chr9	21409169	21441316	ENSG00000197919	NaN	NaN	NaN	NaN	0.005226	0.387097
18220	chr9	21480839	21482313	ENSG00000184995	NaN	NaN	NaN	NaN	0.004752	0.354817
18221	chr9	21802543	21937651	ENSG00000099810	NaN	NaN	NaN	NaN	0.007411	0.401858
18222	chr9	21802636	22032986	ENSG00000264545	NaN	NaN	NaN	NaN	0.007381	0.401548
18223	chr9	21966929	21967751	ENSG00000224854	NaN	NaN	NaN	NaN	0.032887	0.457421
18224	chr9	21967753	21995301	ENSG00000147889	NaN	NaN	NaN	NaN	0.021636	0.411863
18225	chr9	22002903	22009363	ENSG00000147883	NaN	NaN	NaN	NaN	0.026165	0.412848
18226	chr9	22446841	22455740	ENSG00000176399	NaN	NaN	NaN	NaN	0.016071	0.375435
18227	chr9	23690104	23826337	ENSG00000107105	NaN	NaN	NaN	NaN	0.007481	0.380275
18228	chr9	24542952	24545946	ENSG00000205442	NaN	NaN	NaN	NaN	0.009355	0.401804
18229	chr9	25676389	25678440	ENSG00000198680	NaN	NaN	NaN	NaN	0.063902	0.524622
18230	chr9	26066675	26118408	ENSG00000276759	NaN	NaN	NaN	NaN	0.004717	0.366633
18231	chr9	26840685	26892804	ENSG00000120159	NaN	NaN	NaN	NaN	0.009498	0.37234
18232	chr9	26904083	26947463	ENSG00000137055	NaN	NaN	NaN	NaN	0.010258	0.381996
18233	chr9	26947039	27062930	ENSG00000096872	NaN	NaN	NaN	NaN	0.009712	0.377754
18234	chr9	26993136	27005693	ENSG00000184434	NaN	NaN	NaN	NaN	0.007009	0.347376
18235	chr9	27109141	27230175	ENSG00000120156	NaN	NaN	NaN	NaN	0.008352	0.402898
18236	chr9	27284659	27297139	ENSG00000120160	NaN	NaN	NaN	NaN	0.010257	0.372436
18237	chr9	27325209	27529781	ENSG00000120162	NaN	NaN	NaN	NaN	0.008902	0.423422
18238	chr9	27524314	27526498	ENSG00000147896	NaN	NaN	NaN	NaN	0.005497	0.387363
18239	chr9	27546545	27573866	ENSG00000147894	NaN	NaN	NaN	NaN	0.008748	0.358332
18240	chr9	27948078	28670286	ENSG00000174482	NaN	NaN	NaN	NaN	0.006151	0.370593
18241	chr9	32384603	32454769	ENSG00000122729	NaN	NaN	NaN	NaN	0.00972	0.417139
18242	chr9	32455705	32526324	ENSG00000107201	NaN	NaN	NaN	NaN	0.008043	0.396154
18243	chr9	32540544	32552553	ENSG00000197579	NaN	NaN	NaN	NaN	0.024734	0.420268
18244	chr9	32552999	32573184	ENSG00000165264	NaN	NaN	NaN	NaN	0.012832	0.414218
18245	chr9	32566789	32568621	ENSG00000241043	NaN	NaN	NaN	NaN	0.022392	0.481441
18246	chr9	32629454	32635669	ENSG00000122728	NaN	NaN	NaN	NaN	0.018828	0.465969
18247	chr9	32783499	32787399	ENSG00000188133	NaN	NaN	NaN	NaN	0.015389	0.420769
18248	chr9	32972606	33025168	ENSG00000137074	NaN	NaN	NaN	NaN	0.0125	0.426829
18249	chr9	33025211	33039907	ENSG00000086061	NaN	NaN	NaN	NaN	0.014291	0.412153
18250	chr9	33041764	33076659	ENSG00000122692	NaN	NaN	NaN	NaN	0.012151	0.411664
18251	chr9	33104082	33167356	ENSG00000086062	NaN	NaN	NaN	NaN	0.01179	0.471015
18252	chr9	33218365	33248567	ENSG00000122711	NaN	NaN	NaN	NaN	0.011589	0.482816
18253	chr9	33247820	33264763	ENSG00000107262	NaN	NaN	NaN	NaN	0.013812	0.466092
18254	chr9	33264879	33282069	ENSG00000086065	NaN	NaN	NaN	NaN	0.010763	0.416463
18255	chr9	33290511	33371157	ENSG00000086102	NaN	NaN	NaN	NaN	0.010652	0.425688
18256	chr9	33383179	33402682	ENSG00000165269	NaN	NaN	NaN	NaN	0.017332	0.532328
18257	chr9	33441154	33447611	ENSG00000165272	NaN	NaN	NaN	NaN	0.019827	0.556605
18258	chr9	33461441	33473930	ENSG00000165271	NaN	NaN	NaN	NaN	0.020179	0.544879
18259	chr9	33524394	33573009	ENSG00000230453	NaN	NaN	NaN	NaN	0.006233	0.363859
18260	chr9	33750466	33799231	ENSG00000010438	NaN	NaN	NaN	NaN	0.011258	0.428361
18261	chr9	33817567	33920404	ENSG00000107341	NaN	NaN	NaN	NaN	0.013522	0.420792
18262	chr9	33921693	34048949	ENSG00000137073	NaN	NaN	NaN	NaN	0.012682	0.424812
18263	chr9	34086387	34127399	ENSG00000198876	NaN	NaN	NaN	NaN	0.016386	0.459939
18264	chr9	34179005	34252523	ENSG00000165006	NaN	NaN	NaN	NaN	0.013153	0.428031
18265	chr9	34252381	34329200	ENSG00000186638	NaN	NaN	NaN	NaN	0.011456	0.426119
18266	chr9	34329506	34343713	ENSG00000164978	NaN	NaN	NaN	NaN	0.011896	0.463715
18267	chr9	34366670	34376853	ENSG00000164976	NaN	NaN	NaN	NaN	0.032214	0.538741
18268	chr9	34379019	34397832	ENSG00000164972	NaN	NaN	NaN	NaN	0.013874	0.451868
18269	chr9	34398184	34458570	ENSG00000164970	NaN	NaN	NaN	NaN	0.010748	0.471649
18270	chr9	34457414	34520989	ENSG00000122735	NaN	NaN	NaN	NaN	0.011074	0.479214
18271	chr9	34521040	34523041	ENSG00000168913	NaN	NaN	NaN	NaN	0.036	0.629185
18272	chr9	34551432	34590140	ENSG00000122756	NaN	NaN	NaN	NaN	0.022115	0.562623
18273	chr9	34610486	34612104	ENSG00000164967	NaN	NaN	NaN	NaN	0.03154	0.587763
18274	chr9	34613545	34620523	ENSG00000137100	NaN	NaN	NaN	NaN	0.01118	0.498424
18275	chr9	34621379	34628107	ENSG00000205143	NaN	NaN	NaN	NaN	0.026163	0.558413
18276	chr9	34634722	34637809	ENSG00000147955	NaN	NaN	NaN	NaN	0.037913	0.572724
18277	chr9	34646645	34657113	ENSG00000258728	NaN	NaN	NaN	NaN	0.016146	0.546809
18278	chr9	34650702	34661892	ENSG00000137070	NaN	NaN	NaN	NaN	0.013585	0.542091
18279	chr9	34661880	34664048	ENSG00000213927	NaN	NaN	NaN	NaN	0.005538	0.51476
18280	chr9	34664163	34666112	ENSG00000187186	NaN	NaN	NaN	NaN	0.049281	0.612622
18281	chr9	34689567	34691277	ENSG00000172724	NaN	NaN	NaN	NaN	0.013458	0.552047
18282	chr9	34709005	34710124	ENSG00000137077	NaN	NaN	NaN	NaN	0.009839	0.5916
18283	chr9	34723055	34729467	ENSG00000205108	NaN	NaN	NaN	NaN	0.010763	0.5
18284	chr9	34957608	34982544	ENSG00000122733	NaN	NaN	NaN	NaN	0.015681	0.478224
18285	chr9	34989641	34998900	ENSG00000137094	NaN	NaN	NaN	NaN	0.021387	0.551463
18286	chr9	35041095	35045991	ENSG00000174038	NaN	NaN	NaN	NaN	0.007354	0.508374
18287	chr9	35056064	35073249	ENSG00000165280	NaN	NaN	NaN	NaN	0.018971	0.478091
18288	chr9	35073835	35080016	ENSG00000221829	NaN	NaN	NaN	NaN	0.016667	0.532438
18289	chr9	35088688	35096601	ENSG00000165282	NaN	NaN	NaN	NaN	0.018579	0.53469
18290	chr9	35099776	35103195	ENSG00000165283	NaN	NaN	NaN	NaN	0.023698	0.531149
18291	chr9	35104112	35116341	ENSG00000005238	NaN	NaN	NaN	NaN	0.018809	0.546815
18292	chr9	35161992	35405338	ENSG00000198722	NaN	NaN	NaN	NaN	0.009172	0.402248
18293	chr9	35490127	35561898	ENSG00000198853	NaN	NaN	NaN	NaN	0.01052	0.442142
18294	chr9	35561831	35563899	ENSG00000215187	NaN	NaN	NaN	NaN	0.014998	0.552708
18295	chr9	35605305	35610041	ENSG00000107140	NaN	NaN	NaN	NaN	0.036748	0.591427
18296	chr9	35609533	35646810	ENSG00000137101	NaN	NaN	NaN	NaN	0.015908	0.470156
18297	chr9	35649295	35650950	ENSG00000137078	NaN	NaN	NaN	NaN	0.026602	0.6
18298	chr9	35658290	35661511	ENSG00000159884	NaN	NaN	NaN	NaN	0.030435	0.528097
18299	chr9	35658875	35675866	ENSG00000137135	NaN	NaN	NaN	NaN	0.016009	0.499559
18300	chr9	35673856	35681159	ENSG00000107159	NaN	NaN	NaN	NaN	0.022323	0.525948
18301	chr9	35681992	35691020	ENSG00000198467	NaN	NaN	NaN	NaN	0.024593	0.563912
18302	chr9	35696948	35732395	ENSG00000137076	NaN	NaN	NaN	NaN	0.015996	0.511919
18303	chr9	35732320	35737007	ENSG00000107175	NaN	NaN	NaN	NaN	0.017286	0.490932
18304	chr9	35736866	35749228	ENSG00000070610	NaN	NaN	NaN	NaN	0.015614	0.507038
18305	chr9	35749287	35758575	ENSG00000107185	NaN	NaN	NaN	NaN	0.01949	0.52627
18306	chr9	35752990	35756613	ENSG00000215183	NaN	NaN	NaN	NaN	0.011044	0.517527
18307	chr9	35792154	35809732	ENSG00000159899	NaN	NaN	NaN	NaN	0.012915	0.483047
18308	chr9	35808045	35812272	ENSG00000137098	NaN	NaN	NaN	NaN	0.017511	0.521647
18309	chr9	35812960	35815354	ENSG00000137133	NaN	NaN	NaN	NaN	0.035938	0.546784
18310	chr9	35814451	35854847	ENSG00000137103	NaN	NaN	NaN	NaN	0.014977	0.49896
18311	chr9	35816391	35828747	ENSG00000204930	NaN	NaN	NaN	NaN	0.009794	0.483814
18312	chr9	35869263	35870601	ENSG00000168828	NaN	NaN	NaN	NaN	0.026926	0.581465
18313	chr9	35906192	35907141	ENSG00000196196	NaN	NaN	NaN	NaN	0.0327	0.610116
18314	chr9	35957139	35958098	ENSG00000122718	NaN	NaN	NaN	NaN	0.014614	0.528676
18315	chr9	36036433	36124451	ENSG00000122707	NaN	NaN	NaN	NaN	0.008464	0.393408
18316	chr9	36136536	36163913	ENSG00000122694	NaN	NaN	NaN	NaN	0.017497	0.510611
18317	chr9	36169394	36171334	ENSG00000185972	NaN	NaN	NaN	NaN	0.027849	0.525773
18318	chr9	36190856	36304781	ENSG00000122705	NaN	NaN	NaN	NaN	0.014913	0.442875
18319	chr9	36214441	36277056	ENSG00000159921	NaN	NaN	NaN	NaN	0.015651	0.438202
18320	chr9	36336396	36487548	ENSG00000137075	NaN	NaN	NaN	NaN	0.012012	0.401138
18321	chr9	36572862	36677683	ENSG00000165304	NaN	NaN	NaN	NaN	0.013562	0.422702
18322	chr9	36833275	37034185	ENSG00000196092	NaN	NaN	NaN	NaN	0.013502	0.499205
18323	chr9	37120539	37358149	ENSG00000147905	NaN	NaN	NaN	NaN	0.008692	0.371673
18324	chr9	37422666	37436990	ENSG00000137106	NaN	NaN	NaN	NaN	0.01906	0.530927
18325	chr9	37438114	37465399	ENSG00000168795	NaN	NaN	NaN	NaN	0.012425	0.442331
18326	chr9	37485935	37503697	ENSG00000137054	NaN	NaN	NaN	NaN	0.012725	0.462898
18327	chr9	37510892	37576349	ENSG00000147912	NaN	NaN	NaN	NaN	0.013719	0.464488
18328	chr9	37512547	37592469	ENSG00000256966	NaN	NaN	NaN	NaN	0.013751	0.451553
18329	chr9	37582646	37592642	ENSG00000175768	NaN	NaN	NaN	NaN	0.014807	0.409864
18330	chr9	37588413	38068687	ENSG00000255872	NaN	NaN	NaN	NaN	0.011882	0.441355
18331	chr9	37651000	37746904	ENSG00000070601	NaN	NaN	NaN	NaN	0.011022	0.441514
18332	chr9	37753803	37778972	ENSG00000165275	NaN	NaN	NaN	NaN	0.010648	0.425603
18333	chr9	37766978	37801437	ENSG00000107371	NaN	NaN	NaN	NaN	0.016252	0.434894
18334	chr9	37800502	37867666	ENSG00000122741	NaN	NaN	NaN	NaN	0.010288	0.385623
18335	chr9	37879400	37904353	ENSG00000122696	NaN	NaN	NaN	NaN	0.014869	0.428486
18336	chr9	37919134	38069211	ENSG00000107338	NaN	NaN	NaN	NaN	0.013882	0.510087
18337	chr9	38392664	38398661	ENSG00000137124	NaN	NaN	NaN	NaN	0.024016	0.514924
18338	chr9	38408994	38424447	ENSG00000137142	NaN	NaN	NaN	NaN	0.017926	0.497444
18339	chr9	38543253	38620660	ENSG00000180071	NaN	NaN	NaN	NaN	0.007519	0.414536
18340	chr9	39072767	39288315	ENSG00000106714	NaN	NaN	NaN	NaN	0.010792	0.383075
18341	chr9	39355669	39361959	ENSG00000204849	NaN	NaN	NaN	NaN	0.016537	0.529889
18342	chr9	40223285	40266392	ENSG00000183148	NaN	NaN	NaN	NaN	0.006008	0.360545
18343	chr9	40264971	40329221	ENSG00000240240	NaN	NaN	NaN	NaN	0.006568	0.439969
18344	chr9	41126430	41128463	ENSG00000273514	NaN	NaN	NaN	NaN	0.062992	0.598623
18345	chr9	41131306	41199261	ENSG00000215126	NaN	NaN	NaN	NaN	0.007225	0.361386
18346	chr9	41890314	42129510	ENSG00000154529	NaN	NaN	NaN	NaN	0.010812	0.380555
18347	chr9	42183659	42189882	ENSG00000185775	NaN	NaN	NaN	NaN	0.015429	0.529809
18348	chr9	43109628	43127172	ENSG00000277737	NaN	NaN	NaN	NaN	0.01294	0.525878
18349	chr9	61190003	61196280	ENSG00000276040	NaN	NaN	NaN	NaN	0.015615	0.528596
18350	chr9	61659733	61662690	ENSG00000204814	NaN	NaN	NaN	NaN	0.027402	0.483936
18351	chr9	61854162	61855331	ENSG00000154537	NaN	NaN	NaN	NaN	0.048801	0.591959
18352	chr9	64369394	64413142	ENSG00000172014	NaN	NaN	NaN	NaN	0.006126	0.361982
18353	chr9	65282101	65285209	ENSG00000204779	NaN	NaN	NaN	NaN	0.045703	0.542471
18354	chr9	65668805	65734041	ENSG00000147996	NaN	NaN	NaN	NaN	0.007312	0.36046
18355	chr9	65736555	65738784	ENSG00000184659	NaN	NaN	NaN	NaN	0.063734	0.606999
18356	chr9	66106815	66153135	ENSG00000276203	NaN	NaN	NaN	NaN	0.006239	0.361118
18357	chr9	66856426	66932141	ENSG00000274349	NaN	NaN	NaN	NaN	0.008572	0.383306
18358	chr9	67859147	67902094	ENSG00000260691	NaN	NaN	NaN	NaN	0.006217	0.362354
18359	chr9	68232003	68300015	ENSG00000196873	NaN	NaN	NaN	NaN	0.007381	0.36173
18360	chr9	68302867	68304905	ENSG00000187559	NaN	NaN	NaN	NaN	0.063328	0.599117
18361	chr9	68328308	68531061	ENSG00000154330	NaN	NaN	NaN	NaN	0.007561	0.401368
18362	chr9	68536580	68540867	ENSG00000181778	NaN	NaN	NaN	NaN	0.008399	0.440401
18363	chr9	68705414	69009176	ENSG00000107242	NaN	NaN	NaN	NaN	0.008542	0.396687
18364	chr9	68780055	68784608	ENSG00000187866	NaN	NaN	NaN	NaN	0.018014	0.407204
18365	chr9	69012505	69014113	ENSG00000165059	NaN	NaN	NaN	NaN	0.044182	0.562811
18366	chr9	69035259	69100178	ENSG00000165060	NaN	NaN	NaN	NaN	0.01448	0.452179
18367	chr9	69121264	69255208	ENSG00000119139	NaN	NaN	NaN	NaN	0.014803	0.438425
18368	chr9	69324572	69392455	ENSG00000135063	NaN	NaN	NaN	NaN	0.009708	0.408497
18369	chr9	69427530	69672306	ENSG00000107282	NaN	NaN	NaN	NaN	0.011342	0.439135
18370	chr9	69709522	69759959	ENSG00000188647	NaN	NaN	NaN	NaN	0.006404	0.360291
18371	chr9	69820793	69906232	ENSG00000204711	NaN	NaN	NaN	NaN	0.006437	0.390442
18372	chr9	70043581	70226970	ENSG00000165072	NaN	NaN	NaN	NaN	0.006911	0.41232
18373	chr9	70258962	70354888	ENSG00000198887	NaN	NaN	NaN	NaN	0.007954	0.363676
18374	chr9	70384597	70414624	ENSG00000119138	NaN	NaN	NaN	NaN	0.01502	0.439271
18375	chr9	70529063	71446904	ENSG00000083067	NaN	NaN	NaN	NaN	0.008362	0.419101
18376	chr9	71683366	71816690	ENSG00000135048	NaN	NaN	NaN	NaN	0.010122	0.402969
18377	chr9	71862452	71910931	ENSG00000107362	NaN	NaN	NaN	NaN	0.009716	0.379835
18378	chr9	71911510	71986054	ENSG00000155621	NaN	NaN	NaN	NaN	0.009364	0.386255
18379	chr9	72051376	72072721	ENSG00000204669	NaN	NaN	NaN	NaN	0.012275	0.402436
18380	chr9	72114595	72257193	ENSG00000119125	NaN	NaN	NaN	NaN	0.010132	0.41331
18381	chr9	72351425	72365235	ENSG00000107372	NaN	NaN	NaN	NaN	0.01738	0.398914
18382	chr9	72521801	72836351	ENSG00000165091	NaN	NaN	NaN	NaN	0.009412	0.417871
18383	chr9	72900662	73080442	ENSG00000165092	NaN	NaN	NaN	NaN	0.005891	0.359231
18384	chr9	73151757	73170393	ENSG00000135046	NaN	NaN	NaN	NaN	0.006118	0.347392
18385	chr9	74497365	74693177	ENSG00000198963	NaN	NaN	NaN	NaN	0.008532	0.372063
18386	chr9	74722495	74888094	ENSG00000119121	NaN	NaN	NaN	NaN	0.008382	0.392777
18387	chr9	74946581	74952886	ENSG00000135045	NaN	NaN	NaN	NaN	0.027602	0.427121
18388	chr9	74981020	75028423	ENSG00000156017	NaN	NaN	NaN	NaN	0.008945	0.375947
18389	chr9	75060573	75088217	ENSG00000106733	NaN	NaN	NaN	NaN	0.008972	0.405007
18390	chr9	75088543	75147265	ENSG00000134996	NaN	NaN	NaN	NaN	0.009383	0.402439
18391	chr9	75890644	76362339	ENSG00000099139	NaN	NaN	NaN	NaN	0.009752	0.405959
18392	chr9	76385517	76394517	ENSG00000135002	NaN	NaN	NaN	NaN	0.017002	0.403889
18393	chr9	76419850	76507416	ENSG00000187210	NaN	NaN	NaN	NaN	0.011614	0.428306
18394	chr9	76611376	76906087	ENSG00000106772	NaN	NaN	NaN	NaN	0.009442	0.41157
18395	chr9	77019655	77020953	ENSG00000204612	NaN	NaN	NaN	NaN	0.106399	0.694915
18396	chr9	77177353	77421541	ENSG00000197969	NaN	NaN	NaN	NaN	0.008492	0.366262
18397	chr9	77423079	77648307	ENSG00000156049	NaN	NaN	NaN	NaN	0.010582	0.430123
18398	chr9	77716087	78031458	ENSG00000156052	NaN	NaN	NaN	NaN	0.008532	0.385466
18399	chr9	78236062	78279690	ENSG00000148019	NaN	NaN	NaN	NaN	0.009467	0.371986
18400	chr9	78297143	78330093	ENSG00000135069	NaN	NaN	NaN	NaN	0.013081	0.455873
18401	chr9	79571773	79726882	ENSG00000106829	NaN	NaN	NaN	NaN	0.009592	0.389466
18402	chr9	81583683	81689305	ENSG00000196781	NaN	NaN	NaN	NaN	0.013122	0.431053
18403	chr9	81988772	81995256	ENSG00000214929	NaN	NaN	NaN	NaN	0.011414	0.473319
18404	chr9	82979585	83063177	ENSG00000165105	NaN	NaN	NaN	NaN	0.009666	0.39999
18405	chr9	83242990	83538546	ENSG00000172159	NaN	NaN	NaN	NaN	0.007201	0.41441
18406	chr9	83623049	83644130	ENSG00000148057	NaN	NaN	NaN	NaN	0.012097	0.427636
18407	chr9	83659963	83708203	ENSG00000135018	NaN	NaN	NaN	NaN	0.011567	0.3875
18408	chr9	83739421	83829516	ENSG00000165113	NaN	NaN	NaN	NaN	0.010422	0.387491
18409	chr9	83836698	83921465	ENSG00000165115	NaN	NaN	NaN	NaN	0.009096	0.383746
18410	chr9	83938311	83956986	ENSG00000165118	NaN	NaN	NaN	NaN	0.02142	0.447175
18411	chr9	83968083	83980616	ENSG00000165119	NaN	NaN	NaN	NaN	0.018912	0.391207
18412	chr9	83980711	84004074	ENSG00000178966	NaN	NaN	NaN	NaN	0.012499	0.386594
18413	chr9	84275457	84340683	ENSG00000197506	NaN	NaN	NaN	NaN	0.009337	0.426026
18414	chr9	84668551	85027070	ENSG00000148053	NaN	NaN	NaN	NaN	0.009182	0.401688
18415	chr9	85546539	85742029	ENSG00000135049	NaN	NaN	NaN	NaN	0.006691	0.362022
