chr	str	end	name	length	CpG%	GC%
chr8	85373436	85449040	ENSG00000164879	75604	0.007103	0.381541
chr8	85327608	85379014	ENSG00000133742	51406	0.006128	0.371455
chr8	85463852	85481493	ENSG00000104267	17641	0.012472	0.386996
chr8	85987323	86154228	ENSG00000147614	166905	0.006821	0.389706
chr8	86048373	86088621	ENSG00000147613	40248	0.007901	0.390181
chr8	86214052	86321146	ENSG00000164893	107094	0.005991	0.376014
chr8	86342738	86478420	ENSG00000123124	135682	0.009512	0.379124
chr8	86484830	86561498	ENSG00000085719	76668	0.00853	0.383889
chr8	86468257	86514357	ENSG00000176623	46100	0.008829	0.383774
chr8	86553977	86743675	ENSG00000170289	189698	0.006881	0.380535
chr8	86866442	87615219	ENSG00000176571	748777	0.005921	0.372453
chr8	87870743	87874068	ENSG00000176566	3325	0.022262	0.419248
chr8	88032009	88328025	ENSG00000156103	296016	0.004871	0.345749
chr8	89757747	89791063	ENSG00000104312	33316	0.006544	0.360097
chr8	89901859	89927888	ENSG00000164823	26029	0.012333	0.381997
chr8	90001405	90052092	ENSG00000104325	50687	0.006826	0.381538
chr8	89933336	90003228	ENSG00000104320	69892	0.008356	0.371473
chr8	90058608	90095475	ENSG00000104327	36867	0.007324	0.362546
chr8	90791550	90959408	ENSG00000123119	167858	0.006161	0.374234
chr8	90621995	90791632	ENSG00000180694	169637	0.006881	0.379194
chr8	90958637	90985257	ENSG00000253250	26620	0.005297	0.329827
chr8	90993796	91041064	ENSG00000155099	47268	0.005247	0.356013
chr8	91070196	91087095	ENSG00000155100	16899	0.008107	0.34937
chr8	91101832	91219236	ENSG00000214954	117404	0.005631	0.368673
chr8	91209494	91398152	ENSG00000147606	188658	0.005061	0.361711
chr8	91954967	92103286	ENSG00000079102	148319	0.007611	0.379084
chr8	92883530	93017673	ENSG00000205133	134143	0.005261	0.338127
chr8	93698561	93731527	ENSG00000188343	32966	0.011012	0.385367
chr8	93729356	93741017	ENSG00000183808	11661	0.013722	0.390018
chr8	93754844	93819234	ENSG00000164953	64390	0.008185	0.373816
chr8	93857807	93926066	ENSG00000164951	68259	0.011603	0.428984
chr8	94127171	94217303	ENSG00000079112	90132	0.006668	0.406138
chr8	94249253	94262350	ENSG00000164949	13097	0.012065	0.44201
chr8	94378377	94436952	ENSG00000265817	58575	0.006317	0.356176
chr8	94371960	94475109	ENSG00000197275	103149	0.007321	0.365762
chr8	94487693	94553529	ENSG00000164944	65836	0.009524	0.387432
chr8	94641074	94707466	ENSG00000104413	66392	0.011387	0.403196
chr8	94719703	94793836	ENSG00000156162	74133	0.01264	0.400631
chr8	94813311	94881746	ENSG00000164941	68435	0.012961	0.402119
chr8	94895767	95116455	ENSG00000156170	220688	0.012152	0.438174
chr8	94879770	94896678	ENSG00000175305	16908	0.019873	0.416134
chr8	94925972	94949411	ENSG00000164938	23439	0.012416	0.425359
chr8	95133804	95156684	ENSG00000175895	22880	0.011539	0.371591
chr8	95244919	95269201	ENSG00000156172	24282	0.00972	0.374063
chr8	96142330	96160792	ENSG00000156466	18462	0.03093	0.517062
chr8	96225920	96235634	ENSG00000156467	9714	0.011531	0.38182
chr8	96239398	96261610	ENSG00000156469	22212	0.00995	0.388124
chr8	96261715	96336995	ENSG00000156471	75280	0.012341	0.437115
chr8	96493351	96611780	ENSG00000169439	118429	0.011282	0.41327
chr8	96645227	97149654	ENSG00000104324	504427	0.005971	0.386596
chr8	97273474	97277964	ENSG00000180543	4490	0.02495	0.496882
chr8	97644179	97728770	ENSG00000147649	84591	0.012413	0.406024
chr8	97775057	97853013	ENSG00000104341	77956	0.015573	0.439992
chr8	97868840	98036716	ENSG00000132561	167876	0.011882	0.454247
chr8	98024851	98046469	ENSG00000156482	21618	0.015682	0.425664
chr8	98064311	98093610	ENSG00000177459	29299	0.013038	0.426431
chr8	98102344	98117241	ENSG00000132541	14897	0.008929	0.391354
chr8	98117297	98159834	ENSG00000104356	42537	0.011167	0.418036
chr8	98189833	98294393	ENSG00000104361	104560	0.007441	0.388286
chr8	98427022	98432848	ENSG00000156486	5826	0.036223	0.516478
chr8	98401403	98942827	ENSG00000104375	541424	0.010102	0.419671
chr8	98944403	98952104	ENSG00000164920	7701	0.035974	0.510193
chr8	99013266	99877580	ENSG00000132549	864314	0.008982	0.378364
chr8	99873200	99894062	ENSG00000164919	20862	0.011553	0.407871
chr8	99960936	100131268	ENSG00000132554	170332	0.006601	0.374244
chr8	100133360	100145800	ENSG00000156509	12440	0.014551	0.389148
chr8	100150584	100154002	ENSG00000147669	3418	0.016096	0.37361
chr8	100157906	100259278	ENSG00000104450	101372	0.009752	0.402238
chr8	100257059	100410015	ENSG00000034677	152956	0.009982	0.391687
chr8	100509752	100559784	ENSG00000186106	50032	0.008335	0.397386
chr8	100572882	100663415	ENSG00000174226	90533	0.010217	0.429114
chr8	100685816	100722809	ENSG00000070756	36993	0.016841	0.407537
chr8	100916525	100953388	ENSG00000164924	36863	0.017037	0.408648
chr8	101177878	101206193	ENSG00000120963	28315	0.013703	0.400459
chr8	101492432	101669726	ENSG00000083307	177294	0.009872	0.404989
chr8	101686543	102124907	ENSG00000104490	438364	0.008001	0.420772
chr8	102204502	102239118	ENSG00000048392	34616	0.009447	0.379882
chr8	102253012	102412841	ENSG00000104517	159829	0.008081	0.374474
chr8	102528740	102538668	ENSG00000253633	9928	0.013499	0.437047
chr8	102551572	102561017	ENSG00000155087	9445	0.010801	0.437904
chr8	102648779	102655902	ENSG00000155090	7123	0.03777	0.484627
chr8	102864300	102977876	ENSG00000253320	113576	0.010972	0.442705
chr8	102826357	102893864	ENSG00000155096	67507	0.012221	0.408224
chr8	103021063	103073051	ENSG00000155097	51988	0.008367	0.383839
chr8	103140710	103230305	ENSG00000164929	89595	0.007344	0.427468
chr8	103132963	103141475	ENSG00000236939	8512	0.018329	0.467105
chr8	103298433	103332866	ENSG00000164930	34433	0.008916	0.37647
chr8	103371515	103382997	ENSG00000164932	11482	0.012455	0.399321
chr8	103414714	103443453	ENSG00000164934	28739	0.011553	0.37089
chr8	103398635	103415189	ENSG00000164933	16554	0.010693	0.369639
chr8	103500748	104256094	ENSG00000176406	755346	0.005391	0.364032
chr8	104339087	104356689	ENSG00000164935	17602	0.009772	0.442393
chr8	104330324	104467053	ENSG00000147647	136729	0.009002	0.419211
chr8	104489231	104589024	ENSG00000147650	99793	0.007025	0.356859
chr8	104590733	105804532	ENSG00000169946	1213799	0.005741	0.393017
chr8	106270178	106752694	ENSG00000164830	482516	0.007651	0.369053
chr8	106759483	106770245	ENSG00000174429	10762	0.00985	0.402527
chr8	107249482	107498055	ENSG00000154188	248573	0.005801	0.35557
chr8	107899316	108083648	ENSG00000147655	184332	0.005511	0.369053
chr8	108201216	108435333	ENSG00000104408	234117	0.007411	0.373383
chr8	108443601	108486918	ENSG00000104412	43317	0.006603	0.346862
chr8	108606850	108787615	ENSG00000164841	180765	0.005111	0.374354
chr8	109086621	109119584	ENSG00000174417	32963	0.005461	0.379304
chr8	109334324	109345953	ENSG00000120533	11629	0.00903	0.371055
chr8	109240919	109334385	ENSG00000120526	93466	0.007329	0.366005
chr8	109362477	109530330	ENSG00000205038	167853	0.006761	0.35265
chr8	109539711	109565996	ENSG00000147654	26285	0.008636	0.349857
chr8	109644115	109648084	ENSG00000248050	3969	0.032006	0.49937
chr8	109573978	109691791	ENSG00000147642	117813	0.008311	0.397848
chr8	109963645	109975847	ENSG00000164794	12202	0.017376	0.409687
chr8	112222928	113437099	ENSG00000164796	1214171	0.005231	0.332346
chr8	113600310	113616958	ENSG00000253207	16648	0.004746	0.346168
chr8	115408496	115809673	ENSG00000104447	401177	0.007251	0.360281
chr8	116766503	116849463	ENSG00000147679	82960	0.008354	0.40035
chr8	116642130	116766925	ENSG00000147677	124795	0.008682	0.376594
chr8	116845935	116874866	ENSG00000164754	28931	0.009575	0.360202
chr8	116938199	116944487	ENSG00000205002	6288	0.019087	0.431457
chr8	116950273	117176714	ENSG00000164756	226441	0.007381	0.387316
chr8	117520713	117540262	ENSG00000164758	19549	0.00931	0.345798
chr8	117794490	118111853	ENSG00000182197	317363	0.008261	0.408119
chr8	118282139	118400605	ENSG00000225885	118466	0.006821	0.394807
chr8	118189459	118621995	ENSG00000177570	432536	0.006411	0.397628
chr8	118923557	118952200	ENSG00000164761	28643	0.007437	0.376427
chr8	118995452	119106582	ENSG00000184374	111130	0.005401	0.372223
chr8	119165034	119245673	ENSG00000147676	80639	0.008259	0.396433
chr8	119416306	119424353	ENSG00000136999	8047	0.01305	0.422766
chr8	119557086	119673453	ENSG00000136960	116367	0.008472	0.388476
chr8	119730775	119832863	ENSG00000064313	102088	0.007861	0.373954
chr8	119833976	119856010	ENSG00000136982	22034	0.013843	0.420804
chr8	119873717	120050913	ENSG00000155792	177196	0.011202	0.431933
chr8	120059780	120372036	ENSG00000187955	312256	0.009462	0.399318
chr8	120445400	120542133	ENSG00000172167	96733	0.006451	0.353137
chr8	120380761	120445402	ENSG00000172172	64641	0.005616	0.358627
chr8	120535745	120813273	ENSG00000172164	277528	0.008592	0.41248
chr8	121612116	121641390	ENSG00000170961	29274	0.009428	0.390893
chr8	122781394	122974512	ENSG00000178764	193118	0.014913	0.476661
chr8	123041968	123152153	ENSG00000156787	110185	0.011012	0.397598
chr8	123013164	123042423	ENSG00000136986	29259	0.011552	0.412591
chr8	123178960	123210079	ENSG00000147689	31119	0.017385	0.498024
chr8	123219957	123241398	ENSG00000189376	21441	0.017771	0.437433
chr8	123226189	123274487	ENSG00000259305	48298	0.014908	0.407139
chr8	123248451	123275541	ENSG00000165156	27090	0.014139	0.388261
chr8	123319850	123416350	ENSG00000156802	96500	0.012394	0.405813
chr8	123416725	123467230	ENSG00000156795	50505	0.014038	0.451718
chr8	123497889	123541206	ENSG00000156804	43317	0.012697	0.44082
chr8	123645527	123652950	ENSG00000175946	7423	0.015629	0.466927
chr8	123680794	123737407	ENSG00000104537	56613	0.010439	0.442513
chr8	123768456	123815452	ENSG00000176853	46996	0.008639	0.369117
chr8	123851987	124120061	ENSG00000214814	268074	0.007591	0.41059
chr8	124306189	124372692	ENSG00000164983	66503	0.008	0.358645
chr8	124450820	124462150	ENSG00000183665	11330	0.010681	0.436364
chr8	124474738	124487914	ENSG00000170881	13176	0.015408	0.391697
chr8	124539103	124568510	ENSG00000147684	29407	0.014929	0.456218
chr8	124488485	124539458	ENSG00000147687	50973	0.010947	0.407647
chr8	124550790	124728429	ENSG00000170873	177639	0.013592	0.461318
chr8	124973298	124979389	ENSG00000180938	6091	0.010345	0.398457
chr8	124998497	125022283	ENSG00000104549	23786	0.010721	0.375893
chr8	125091679	125367120	ENSG00000156831	275441	0.006781	0.387296
chr8	125024260	125091840	ENSG00000164961	67580	0.009648	0.401465
chr8	125430321	125438405	ENSG00000173334	8084	0.033032	0.513731
chr8	126552442	126558393	ENSG00000168672	5951	0.038151	0.503949
chr8	127414290	127420069	ENSG00000212993	5779	0.012115	0.442637
chr8	127735434	127741434	ENSG00000136997	6000	0.050675	0.537667
chr8	129748196	129786888	ENSG00000147697	38692	0.00566	0.393208
chr8	129839593	130017129	ENSG00000153310	177536	0.008642	0.381845
chr8	130052104	130443660	ENSG00000153317	391556	0.010152	0.432153
chr8	130780301	131042426	ENSG00000155897	262125	0.006361	0.40982
chr8	131904088	132013642	ENSG00000132294	109554	0.007001	0.356171
chr8	132024238	132085655	ENSG00000258417	61417	0.008483	0.446098
chr8	132061486	132111159	ENSG00000132297	49673	0.008476	0.427697
chr8	132120859	132480953	ENSG00000184156	360094	0.008331	0.432173
chr8	132571953	132675617	ENSG00000129295	103664	0.006311	0.387036
chr8	132685007	132760712	ENSG00000165071	75705	0.007516	0.400119
chr8	132775358	132848807	ENSG00000129292	73449	0.006848	0.347697
chr8	132866958	133134903	ENSG00000042832	267945	0.009652	0.459798
chr8	133036724	133103054	ENSG00000155926	66330	0.011277	0.465641
chr8	133191039	133230344	ENSG00000104415	39305	0.012085	0.484544
chr8	133237171	133302022	ENSG00000104419	64851	0.017039	0.503184
chr8	133454848	133571940	ENSG00000008513	117092	0.013512	0.493514
chr8	134477788	134713049	ENSG00000066827	235261	0.010472	0.448856
chr8	135457457	135656722	ENSG00000131773	199265	0.009232	0.380825
chr8	138130023	138496822	ENSG00000147724	366799	0.009672	0.430343
chr8	138588235	138914006	ENSG00000169436	325771	0.009442	0.448746
chr8	139600838	139703056	ENSG00000169427	102218	0.014553	0.515568
chr8	139931172	139933946	ENSG00000250733	2774	0.026325	0.498558
chr8	139730343	140458579	ENSG00000167632	728236	0.019193	0.52674
chr8	140511298	140517137	ENSG00000104472	5839	0.036485	0.476623
chr8	140520156	140635619	ENSG00000123908	115463	0.024684	0.507116
chr8	140657900	141002216	ENSG00000169398	344316	0.010422	0.416151
chr8	141117278	141195808	ENSG00000105339	78530	0.026283	0.515943
chr8	141254565	141256817	ENSG00000254019	2252	0.025766	0.493339
chr8	141207166	141308305	ENSG00000022567	101139	0.027565	0.524359
chr8	141356500	141367267	ENSG00000204882	10767	0.029352	0.617907
chr8	141391993	141432454	ENSG00000184489	40461	0.031018	0.623984
chr8	141514638	141518737	ENSG00000226490	4099	0.037091	0.603074
chr8	142212080	142403240	ENSG00000171045	191160	0.022794	0.566906
chr8	142449430	142545009	ENSG00000181790	95579	0.032863	0.626675
chr8	142611044	142614472	ENSG00000198576	3428	0.057776	0.667736
chr8	142670308	142682724	ENSG00000167653	12416	0.01909	0.560889
chr8	142657460	142681968	ENSG00000234616	24508	0.02534	0.565815
chr8	142700111	142705127	ENSG00000160886	5016	0.036092	0.54386
chr8	142727203	142736927	ENSG00000130193	9724	0.027872	0.528383
chr8	142740944	142742411	ENSG00000126233	1467	0.023874	0.636673
chr8	142750150	142752534	ENSG00000197353	2384	0.032312	0.651007
chr8	142764334	142778224	ENSG00000180155	13890	0.031032	0.62311
chr8	142784880	142786592	ENSG00000167656	1712	0.023378	0.620327
chr8	142834247	142916506	ENSG00000104499	82259	0.011124	0.455269
chr8	142872356	142879846	ENSG00000160882	7490	0.023101	0.583712
chr8	142910559	142917843	ENSG00000179142	7284	0.021557	0.598984
chr8	143017982	143023832	ENSG00000160932	5850	0.037955	0.635726
chr8	143039209	143059942	ENSG00000177335	20733	0.02214	0.511214
chr8	143080457	143083001	ENSG00000261667	2544	0.044829	0.620283
chr8	143157914	143160711	ENSG00000176956	2797	0.06867	0.699678
chr8	143247110	143276403	ENSG00000264668	29293	0.037758	0.594033
chr8	143267433	143276931	ENSG00000250571	9498	0.038749	0.64024
chr8	143289676	143298061	ENSG00000185730	8385	0.052839	0.584735
chr8	143304384	143359979	ENSG00000184428	55595	0.030903	0.543034
chr8	143368855	143384220	ENSG00000158106	15365	0.038532	0.649984
chr8	143419182	143430406	ENSG00000182759	11224	0.050789	0.649679
chr8	143437655	143541453	ENSG00000014164	103798	0.026915	0.583209
chr8	143553207	143563062	ENSG00000104518	9855	0.043536	0.62141
chr8	143566187	143572971	ENSG00000204839	6784	0.049388	0.671433
chr8	143574785	143578649	ENSG00000147813	3864	0.053068	0.679089
chr8	143597835	143603224	ENSG00000179886	5389	0.051782	0.645203
chr8	143579697	143599541	ENSG00000104529	19844	0.041778	0.619835
chr8	143603913	143609773	ENSG00000104524	5860	0.033282	0.607338
chr8	143612618	143618048	ENSG00000104522	5430	0.043102	0.651013
chr8	143636013	143656418	ENSG00000183309	20405	0.019898	0.479392
chr8	143684452	143713898	ENSG00000181135	29446	0.036203	0.563778
chr8	143706694	143708109	ENSG00000255181	1415	0.123762	0.719435
chr8	143716259	143722458	ENSG00000181085	6199	0.038722	0.65075
chr8	143723933	143733801	ENSG00000180921	9868	0.057667	0.649473
chr8	143790920	143815379	ENSG00000180900	24459	0.037207	0.625005
chr8	143816344	143829859	ENSG00000179950	13515	0.036037	0.620496
chr8	143833594	143840974	ENSG00000185189	7380	0.037539	0.611111
chr8	143857324	143878464	ENSG00000261150	21140	0.071858	0.674314
chr8	143915147	143976734	ENSG00000178209	61587	0.046212	0.636173
chr8	143990058	143993415	ENSG00000178719	3357	0.059297	0.666965
chr8	144012414	144047085	ENSG00000186583	34671	0.017623	0.512792
chr8	143977153	144012772	ENSG00000178685	35619	0.026307	0.546197
chr8	144051266	144063832	ENSG00000178814	12566	0.049105	0.659319
chr8	144078626	144080647	ENSG00000178896	2021	0.05	0.586838
chr8	144082590	144086216	ENSG00000197858	3626	0.045793	0.643133
chr8	144095027	144097525	ENSG00000179091	2498	0.049259	0.632906
chr8	144104499	144107611	ENSG00000179632	3112	0.04468	0.631748
chr8	144107726	144118315	ENSG00000179698	10589	0.044484	0.63566
chr8	144098633	144108124	ENSG00000179526	9491	0.039305	0.607523
chr8	144137769	144140843	ENSG00000235173	3074	0.048161	0.645738
chr8	144148016	144261940	ENSG00000179832	113924	0.022554	0.520508
chr8	144266560	144268481	ENSG00000260428	1921	0.076563	0.671525
chr8	144262102	144291370	ENSG00000261236	29268	0.041446	0.62266
chr8	144291591	144314722	ENSG00000185122	23131	0.032642	0.568674
chr8	144314584	144326910	ENSG00000185000	12326	0.026613	0.630213
chr8	144330565	144336281	ENSG00000261678	5716	0.069641	0.66795
chr8	144354135	144361272	ENSG00000185803	7137	0.051289	0.659661
chr8	144353228	144355609	ENSG00000271698	2381	0.059664	0.658967
chr8	144355431	144359376	ENSG00000182325	3945	0.059838	0.664639
chr8	144373101	144393242	ENSG00000173137	20141	0.033714	0.575145
chr8	144393229	144409349	ENSG00000071894	16120	0.035796	0.599876
chr8	144409742	144416895	ENSG00000147804	7153	0.040129	0.620159
chr8	144423601	144428563	ENSG00000160948	4962	0.04354	0.632205
chr8	144428775	144444444	ENSG00000160949	15669	0.035678	0.629013
chr8	144449582	144465677	ENSG00000187954	16095	0.038089	0.619447
chr8	144466043	144474202	ENSG00000167702	8159	0.04707	0.635985
chr8	144473412	144476335	ENSG00000160973	2923	0.038672	0.644543
chr8	144477969	144502121	ENSG00000160972	24152	0.028032	0.574031
chr8	144502973	144507174	ENSG00000167701	4201	0.055952	0.684599
chr8	144509074	144511213	ENSG00000167700	2139	0.050047	0.669939
chr8	144511288	144517845	ENSG00000160957	6557	0.04698	0.655178
chr8	144517992	144525178	ENSG00000160959	7186	0.055115	0.631367
chr8	144522377	144527032	ENSG00000254402	4655	0.060378	0.630934
chr8	144525733	144529132	ENSG00000213563	3399	0.085933	0.679023
chr8	144529179	144605816	ENSG00000147799	76637	0.028029	0.539922
chr8	144720907	144756417	ENSG00000198169	35510	0.021825	0.475106
chr8	144773114	144787345	ENSG00000196378	14231	0.021926	0.497365
chr8	144789765	144792587	ENSG00000161016	2822	0.058844	0.608788
chr8	144798876	144811169	ENSG00000197363	12293	0.033355	0.561783
chr8	144827464	144847509	ENSG00000147789	20045	0.020555	0.509304
chr8	144841042	144853736	ENSG00000170619	12694	0.024974	0.531353
chr8	144876497	144902168	ENSG00000196150	25671	0.017803	0.471349
chr8	144930358	144950888	ENSG00000170631	20530	0.012714	0.473989
chr8	145052378	145056030	ENSG00000182307	3652	0.027664	0.515882
chr9	116231	118204	ENSG00000170122	1973	0.068458	0.607704
chr9	121038	179147	ENSG00000172785	58109	0.008398	0.362629
chr9	214854	465259	ENSG00000107099	250405	0.009692	0.403589
chr9	212824	215741	ENSG00000183784	2917	0.05727	0.51217
chr9	470291	746106	ENSG00000107104	275815	0.012532	0.423442
chr9	841690	969090	ENSG00000137090	127400	0.014753	0.436534
chr9	976964	991731	ENSG00000064218	14767	0.019098	0.437259
